id,名称,地址,电话,经度,纬度,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0FFJJ74ZR,正升·百老汇广场,复兴路与高进支路交叉口北80米,13650525658;18716388828,106.514691,29.507787,060101|061000,购物服务;商场;购物中心|购物服务;特色商业街;特色商业街,重庆市,重庆市,九龙坡区,,4.4
B0IDRCRQ1R,蜜果便利店,杨渡村5号附8号,18883908435,106.504716,29.494507,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.0
B0J3ZUXSRA,条马批发部(星河港都店),直港大道a1号,[],106.519889,29.509604,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.8
B0FFHX40Y2,重百(李家沱商场),李家沱林荫村18号,023-62858744;023-62858962,106.541859,29.464520,060101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.6
B00170373E,光彩商场,李家沱正街160号,[],106.542693,29.465067,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.7
B0KKVBYS0F,百年商场(李家沱正街店),李家沱正街160号附4号(一城百年广场),[],106.542642,29.465122,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0FFGTHO9E,美人转农超(融汇半岛店),融汇大道207号附2一1号,023-62577223;13637917069;17782009087,106.514270,29.468550,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,3.8
B0KAFCHRRA,机械革命官方体验店(重庆杨家坪京东MALL),杨家坪街道京东MALL二层机械革命门店,18323137144,106.514967,29.507727,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.2
B0LRSM3X4T,大洋百货(重庆店),杨家坪西郊路3号(杨家坪地铁站2号口步行90米),[],106.514117,29.507270,060102|060101,购物服务;商场;普通商场|购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.3
B0J17CI215,巴南衣聚汇服装批发城(百年商场店),李家沱正街160号,[],106.542573,29.465461,061100,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,巴南区,,4.2
B0FFHO1VHJ,中国移动(正升·百老汇广场店),西郊路3号京东MALL重庆杨家坪店F1层,[],106.515339,29.507922,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.3
B0K3H93SE7,名酒收购中心,杨家坪街道桃花溪A座3号(附3号),18723189800,106.510915,29.504479,061210,购物服务;专卖店;烟酒专卖店,重庆市,重庆市,九龙坡区,,3.9
B0HK9534E0,都和商场(李家沱店),李家沱326车站旁,[],106.541275,29.464822,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8
B00178VTM8,苏宁易购李家沱店,得胜村小区,023-88158263,106.542019,29.465003,060304|060306,购物服务;家电电子卖场;苏宁|购物服务;家电电子卖场;数码电子,重庆市,重庆市,巴南区,,4.3
B0JAXAWJUR,LAWSON罗森(杨家坪西郊路店),西郊路3号京东MALL重庆杨家坪店F1层,023-67612970;15223057575,106.514315,29.507200,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.1
B0KDJ1KDB6,德国威能地暖(杨家坪京东mall店),西郊路19路5楼,17702342589;18996723603,106.514420,29.507383,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.3
B0KD6SCJ1G,源氏木语(九龙坡京东MALL店),西郊路3号京东MALL四层,19936615549,106.514171,29.507338,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B0GKXHFBLM,RELX悦刻专卖店(李家沱店),李家沱街道重百2楼后门,17358363580;18996161011,106.541580,29.465005,061200,购物服务;专卖店;专营店,重庆市,重庆市,巴南区,,4.1
B0FFIUPBVP,格意(李家沱百年广场店),李家沱正街16号一城百年广场,023-68037658,106.542875,29.465375,050800|060000,餐饮服务;糕饼店;糕饼店|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,4.0
B0J2B5LI2S,遇到光眼镜.杨家坪(百老汇店),杨家坪街道杨家坪西郊路3号2单元13-10号,18602316526,106.514756,29.507611,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,九龙坡区,,4.1
B0KAVHEMCK,重庆京东MALL授权体验店,西郊路3号重庆京东MALL一层,[],106.514969,29.507764,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.2
B0K3URIMPV,摩恩(杨家坪京东MALL店),杨家坪西郊路3号京东MALL5层,15802369307,106.514940,29.507872,060604|061100,购物服务;家居建材市场;厨卫市场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,九龙坡区,,3.9
B0KDYMVCI2,石头小家电(京东mall九龙坡店),杨家坪京东MALL1楼(服务台对面),13883875371,106.514967,29.507727,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B00178VKGB,千叶眼镜(南庭花园店),南庭花园,023-62869990,106.543676,29.465577,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,巴南区,,4.2
B0L1PR7QQ2,恒洁卫浴(京东MALL杨家坪店),西郊路3号京东MALL-4楼,[],106.514640,29.507649,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.7
B0H0D7BANM,小米之家(巴南李家沱重百专区店),重庆市李家沱街道李家沱重百商场1F小米店,15213515930,106.541833,29.464806,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,3.8
B0LGCRTS99,COLMO(重庆杨家坪乐尚装饰店),杨家坪街道杨家坪正街7号原国美电器1楼,13980076460,106.517715,29.509329,060600,购物服务;家居建材市场;家居建材市场,重庆市,重庆市,九龙坡区,,3.6
B0L275JNPS,苏宁易购(Suning Elec重庆李家沱马王坪正街店),林荫村18号都和广场,0598-5109291,106.541989,29.464906,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.7
B0FFGKB5J2,上游三村,杨渡路与武装部支路交叉口东80米,[],106.505342,29.497632,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,[]
B0KAVUF1ZL,JMGO坚果投影(杨家坪京东MALL),西郊路3号京东MALL二楼,15223096081,106.514966,29.507784,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B0KBN1GH32,LAWSON罗森(杨家坪中学店),西郊大厦东南门西南50米(杨家坪地铁站1号口步行220米),[],106.512502,29.506091,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.9
B0KUHUH6MR,R&T瑞尔特(杨家坪京东MALL),杨家坪街道杨家坪京东MALL四楼瑞尔特,18580104395,106.514825,29.508125,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,4.0
B00178TVR8,立丹时尚街,杨家坪正街25号(杨家坪地铁站2号口步行210米),[],106.515625,29.509157,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.4
B0L1J78X3S,科大讯飞AI学习机专卖店(九龙坡京东超体店),杨家坪西郊路3号京东MALL二层,18583285128,106.514336,29.507586,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.8
B0FFH4843Q,东南亚菜市场,李家沱街道李渡路重庆明星大药房对面,023-61256194,106.545413,29.466038,060700,购物服务;综合市场;综合市场,重庆市,重庆市,巴南区,,4.2
B0LD9R6GFB,凯伦诗按摩椅(京东MALL九龙坡店),西郊路3号(京东MALL九龙坡店)1楼,13308367533;15923586055,106.514729,29.507742,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.1
B00170I5CA,凤梧超市(李家沱总店),李家沱南庭花园b栋,023-62863723;18375677315,106.544507,29.465586,060705|060400,购物服务;综合市场;蔬菜市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.0
B0K2T5W7M5,凯度电器(重庆杨家坪京东Mall旗舰店),西郊路3号京东mall四楼,15123099713;18623138818,106.514691,29.507787,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.0
B0G0FR9Y8V,中国移动(杨家坪步行街营业厅),杨家坪正街25号(杨家坪地铁站5号口步行180米),[],106.515415,29.508885,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.4
B00178VTYR,以纯(重庆杨家坪京东MALL店),杨家坪西郊路3号1-1(杨家坪地铁站2号口步行150米),[],106.515220,29.508156,061101,购物服务;服装鞋帽皮具店;品牌服装店,重庆市,重庆市,九龙坡区,,4.1
B0017874R0,LOT POP乐派,杨家坪正升百老汇广场a座(杨家坪地铁站2号口步行200米),023-68657241,106.514789,29.508828,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5
B0JK7MN346,领达二手电器仓储交易中心,红光大道与红李大道交叉口东北340米,17774995108,106.529359,29.462856,060702,购物服务;综合市场;旧货市场,重庆市,重庆市,巴南区,,4.0
B0L2AU12K0,华硕电脑(杨家坪京东MALL店),西郊路3号京东MALL,13389669080;18680722837,106.514347,29.507733,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.9
B0KR6RVI5R,蓝盒子(杨家坪京东MALL店),正升·百老汇广场(杨家坪地铁站2号口旁),17265195961,106.514255,29.507610,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B00170I3HA,龙湖重庆西城天街,杨家坪步行街珠江路48号,023-68126001,106.517462,29.510560,060101,购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.7
B0IB9S5Q0E,晴海荟广场,西郊路2号附2号(杨家坪地铁站1号口旁),[],106.513494,29.508062,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5
B0K6HSDIWY,名创优品(李家沱商场重百店),李家沱林荫村18号重百李家沱商场F1-19号商铺,18423691090,106.541738,29.464532,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0LUM40WEZ,ROG玩家国度(重庆京东MALL店),正升百老汇广场2楼(杨家坪地铁站2号口旁),18680722837,106.514275,29.507675,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.5
B0FFL7S9HL,半岛.陶乐街,李家沱街道汇南二路39一87号一楼公区面积,15683381140,106.520656,29.464267,061000,购物服务;特色商业街;特色商业街,重庆市,重庆市,巴南区,,4.2
B0FFHJLJSA,客临便利店(保利观塘·泽园店),二塘路79号,13983892107;15310325360,106.559946,29.490743,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,南岸区,,4.3
B0ID0A3K6J,渝品惠特价小商品(重庆百年商场店),光彩商场东门旁,15923213561,106.542878,29.464900,060701,购物服务;综合市场;小商品市场,重庆市,重庆市,巴南区,,3.7
B0G26DKSB7,乾含大药房,广厦城一期西南3门西100米,[],106.531190,29.490758,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G26ULYXP,一心堂(广厦城巢上二期店),广厦城一期西南门西南60米,023-68525002,106.529628,29.491181,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JBPM7KF3,万和医药(九龙坡龙江路三店),广厦城6号附59号,023-68519253,106.529523,29.491124,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0GUZLGV7H,重庆锦康综合门诊部,黄角坪街道锦龙路289号9幢1号,13637898009,106.527750,29.490182,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.7
B0FFGK8EH8,高克金诊所,广厦城一期6号院西区西南1门旁,[],106.530921,29.491532,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0J10Z2B6D,重庆含康诊所管理连锁有限公司黄桷坪诊所,广厦城一期6号院西南门旁,[],106.530368,29.491569,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0LRTDA632,全发大药房(龙江路店),广厦城6号1幢附3号,[],106.529914,29.492376,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFKJOST4,汪氏蜜蜂园,九龙小学东南2门东70米,15023041246,106.530139,29.492544,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.6
B001786TW3,志豪大药房,九龙小学东南2门东南60米,[],106.529907,29.492456,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KAKUOYC7,真善美药房(九龙花园店),永盛超市出入口旁,[],106.526726,29.490730,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G1PULI6C,康之堂大药房,美食街九龙三村30号附25号,18696650602,106.527411,29.491981,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0HKY5YQT7,美加净口腔,观江美郡西门旁,[],106.528100,29.492346,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0KGS7MC1W,袁头修痛,金源利·青国青城北门西80米,[],106.525928,29.490486,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFFE1ITE,健之佳健康药房(广厦城店),广厦城2号附11号,023-68069544;15119415180,106.530324,29.493430,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LBLLQ895,康姿百德(九龙民间文化美食街店),高进路与余堡路交叉口西120米,15086721642,106.526875,29.492075,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B00178TWJJ,重庆市第十三人民医院,铁路新村16号(黄桷坪地铁站4号口步行480米),023-61589704;023-61589713,106.537507,29.491203,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0G064LYB8,万和医药连锁(龙江路二店),广厦城一期北区西门西南50米,023-68450067,106.530433,29.493558,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LASS1GM0,锦哲医疗器械,九龙民间文化美食街与高进路交叉口西200米,[],106.526533,29.492378,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFGUF2TW,重庆市第十三人民医院住院部,黄角坪铁路新村16号黄桷坪街道社区卫生服务中心西,[],106.537417,29.491464,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0KKSXFEZE,红蓝光健康之家,九龙民间文化美食街与高进路交叉口西220米,[],106.526289,29.492229,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFF2L6AE,益建余霞诊所,广厦城4号11幢附1号,13399825685;13983724474,106.530982,29.494047,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0LGT7X9IN,艾康堂健康服务站,高进路与余堡路交叉口西180米,[],106.526325,29.492425,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFIP8USM,张宗科口腔,龙江路10号附35号渝隆观江(广厦城车站对面),15923557657,106.529815,29.494214,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0LAA7OGHB,奕博中医理疗馆,龙江路与余堡路交叉口北280米,[],106.530048,29.494190,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.1
B0FFLA9JAZ,重庆市第十三人民医院-行政办公楼,黄桷坪街重庆市第十三人民医院,[],106.537798,29.491465,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0K32Z9WEN,盛峰仁益中医诊所,九龙三村30号附46号,[],106.525604,29.492434,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0KDRU8KPU,儿童青少年视力健康管理试点基地,龙江路10号2幢附1号,[],106.529753,29.494683,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFKKZD56,重庆明康医院,五龙庙电力二村,18102380392,106.538760,29.484797,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0LRUZCMR6,重庆丁甲视力,龙江路10号附2号,023-68406057,106.529630,29.494658,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0LKHUQM8L,康恒脾胃调理馆,广厦城附近,[],106.530381,29.495163,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0LRBHNUCT,杏林春满,九龙三村30号附59号,[],106.524724,29.492967,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,4.3
B0L6951XIQ,展筋通阳堂,黄桷坪街道广厦城7号1幢商铺1号,13368388971,106.530122,29.495660,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,3.9
B0KAYZZ0VV,王建诊所,电力五村1号附4号(四川美术学院地铁站4号口步行320米),15823065236,106.540720,29.489807,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0H6RU7WN6,民利药房,黄桷坪铁路新村7号附2号,19946815931,106.538847,29.493102,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0GUKDCZFX,康恩宠物诊所(黄桷花园店),黄桷坪黄桷花园搬运西村6号楼门面4号,023-68606390;13368170560;17382373040,106.540801,29.490496,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,3.6
B0FFFTADS0,陈勇诊所,保利心语花园东北门北80米,15111917938,106.528546,29.496212,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B00170I5I8,重庆市第十三人民医院(龙吟支路),铁路新村16号(黄桷坪地铁站4号口步行260米),023-61649137;023-61589721;023-61589715,106.539389,29.493319,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0017931XN,九龙坡区黄桷坪重庆市第十三人民医院门诊部,杨九路75号(黄桷坪地铁站4号口步行260米),[],106.539262,29.493333,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0FFH98PJK,重庆第十三人民医院门诊部-急诊科,铁路新村16号重庆第十三人民医院内,023-61589722;023-61589742,106.539275,29.493325,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0LUYHWOXK,齿禾口腔(黄桷坪店),黄桷坪搬运西村158号附3号,15696969882;18680907881,106.540307,29.492364,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0FFIS3MJE,康爱宠物诊所,滩子口98号附7号,13594000232;15998966770,106.528227,29.496525,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.5
B0KRN9GL1T,田老幺大药房,黄桷坪街道新市场官家林199号2栋负1层9号,023-68476078,106.538539,29.494271,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFLPN7T1,和美安安宠物诊所(黄桷坪正街店),黄桷坪搬运西村1号附4号,18623437037,106.541156,29.490860,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.0
B0K0R7KW13,熊仔宠物医院(邮电路店),邮电路8号(四川美术学院地铁站4号口步行250米),18225087806,106.541420,29.489860,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.2
B001792EMV,黄桷坪街道邮电支路社区卫生服务站,黄桷花园东北门旁(四川美术学院地铁站4号口步行270米),023-68503280,106.541564,29.491147,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[]
B0FFGK8HEC,蔡天权中医诊所,滩子口98号附3号,15922802258,106.527841,29.496901,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.8
B00170I5J0,万和医药连锁(黄桷坪一店),搬运西村1号附3号(四川美术学院地铁站4号口步行150米),023-68506402;023-68516179,106.542551,29.490698,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0L1RHBTE4,九龙坡区人民医院发热门诊,九龙坡人民医院新院区内,[],106.519729,29.488101,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0017986O3,龚胜伦口腔诊所,黄桷坪街3号附8号,023-68509941,106.542532,29.490153,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,九龙坡区,,[]
B0FFIIN138,鑫斛药庄(黄桷坪店),黄桷坪新建路2号附5号,023-67634446;18523556051,106.542467,29.490819,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I4O5,和平药房(黄桷坪店),新建路2号附8号(四川美术学院地铁站4号口步行130米),023-81157240;13617633629,106.542730,29.490544,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LUBZFVEM,康远本草健康之家,星河名居西南2门旁(滩子口地铁站2A口步行410米),[],106.527471,29.497262,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFGWP1S4,桐君阁大药房(黄桷坪正街店),新建路2号附9号(邮局对面),023-86182826;023-86182879;13220300858,106.542700,29.490571,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0HKHAB70S,无忧大药房,黄桷坪新建路2栋12号,[],106.542609,29.490487,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIP5JIW,禹云贵诊所,新建路2号附10号,[],106.542780,29.490451,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0FFL8GHLQ,海通大药房(田永雄店),新建路3幢28号,023-68687573,106.542983,29.490254,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0K3X55M6H,重庆御通大药房,新建路3栋28号,023-68687573,106.542983,29.490253,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0017078S0,王春梅牙科(中共黄桷坪街道工作委员会西北),黄桷坪正街8号附4号,19198517061,106.543434,29.488760,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0IKTROV8T,赵林平诊所,滩子口106号附17号(滩子口地铁站2A口步行390米),15023629512,106.525195,29.497124,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B001795Z14,黄正街社区卫生服务站,新建路3号附22号(四川美术学院地铁站4号口步行110米),023-61567842;023-68503280,106.543151,29.490180,090102,医疗保健服务;综合医院;卫生院,重庆市,重庆市,九龙坡区,,[]
B0IGGZVE0K,艾希宠物医院,滩子口72号第一层门面附11号,023-65652455;17318209027,106.526357,29.497789,090701,医疗保健服务;动物医疗场所;宠物诊所,重庆市,重庆市,九龙坡区,,4.1
B0J1UH5XB0,重庆市九龙坡区人民医院,九龙街道上游村1号,023-68859080,106.517982,29.489208,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B001786S64,健之佳健康药房(滩子口店),滩子口72号第1层门面1号2号,023-67510353;023-68437055,106.526298,29.497872,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0L21CU9FL,九龙坡区人民医院-住院部(2区3区),上游村1号,[],106.518566,29.489285,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0L1RHAZIX,九龙坡区人民医院急救部,九龙坡区上游村1号,[],106.518419,29.488421,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0LRYAUN1Q,九龙坡区人民医院-住院部(一区二区),九龙街道上游村1号,023-68962816,106.518112,29.489652,090100,医疗保健服务;综合医院;综合医院,重庆市,重庆市,九龙坡区,,[]
B0FFGCEXSD,鑫斛药庄(滩子口店),重庆市九龙坡区黄桷坪滩子口71号附5号(滩子口地铁站2A口步行250米),023-68085664;17784295342,106.526272,29.498375,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0L1RHBM0L,九龙坡区人民医院门诊部,九龙坡区上游村1号,[],106.517709,29.488775,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFKSA7TI,万和医药(九龙坡龙江路店),龙江路71号附6号(滩子口地铁站2A口步行250米),023-68439961,106.526254,29.498376,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0L3RGNM9Q,重庆市九龙坡区人民医院B区住院大楼,筑梦大道与南北大道交叉口南220米,[],106.518084,29.489682,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0FFFZ1G0J,曹明芳诊所,黃桷坪铁路四村12号附1号,023-61565050,106.544356,29.490457,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B00170BNPL,其林健康中心诊所,滩子口田野小区C3号门面,023-68445049,106.525518,29.498203,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0IBNUL0QZ,程康理疗,黄桷坪铁路三村11-8号,13996033597;15826082238,106.543351,29.492722,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,3.9
B0H3JZ2RAR,乐泰亮甲(滩子口店),龙江路田野小区(滩子口地铁站2A口步行330米),15683440933,106.524943,29.498199,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0H2C5TP7X,王正强诊所,滩子口正街56号附34号,13983431317,106.526454,29.498916,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0JRK7WAL8,宜南慈中医综合诊所(中医内科 针灸推拿 柔手正骨),重庆市九龙坡区黄桷坪街道滩子口103号2一2,15223470387,106.525349,29.498666,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0KG75A3RF,龚南春口腔诊所,滩子口103号1-9号(滩子口地铁站2A口步行280米),[],106.525360,29.498466,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0L1RHBTH0,九龙坡区人民医院健康体检中心,上游村1号,[],106.517197,29.489306,090000,医疗保健服务;医疗保健服务场所;医疗保健服务场所,重庆市,重庆市,九龙坡区,,[]
B0K05SRX1Q,重庆世纪华康综合门诊部,滩子口118号(滩子口地铁站2A口步行430米),023-68966608,106.523556,29.498772,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0LDYAI3VQ,和平新健康药房(九龙坡店),锦龙路177号,[],106.518025,29.495453,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0I6ZC5IIE,重庆渝人堂诊所管理连锁有限公司九龙坡区新华诊所,新华七村202号附75号,[],106.519814,29.497737,090300,医疗保健服务;诊所;诊所,重庆市,重庆市,九龙坡区,,[]
B0FFKZ3V5N,药芝林大药房,新华春天东北门旁,[],106.519377,29.498088,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFL1UXP2,鑫垚大药房中药馆,峡谷路467号,[],106.519489,29.474485,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFMCAHL5,熙恩大药房(融汇江山E区店),融汇半岛江山D西北门西130米,[],106.519077,29.474098,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0J32AAQZH,德雅口腔(巴南店),峡谷路440号,13594075242;18725870775,106.519436,29.473609,090202,医疗保健服务;专科医院;口腔医院,重庆市,重庆市,巴南区,,[]
