id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度
B0FFJ2N387,融汇江山5D商业街,巴滨路与峡谷路交叉口东南120米,[],106.521449,29.474577,,,440028.059830873,3260725.8359524123,061000,购物服务;特色商业街;特色商业街,重庆市,重庆市,巴南区,,3.4,63.91632
B0HRPZ3DI1,百果园(重庆融汇半岛店),李家沱街道融汇大道66号附22号,13308397538,106.519377,29.473899,,,439826.7693934614,3260651.78071297,060704,购物服务;综合市场;果品市场,重庆市,重庆市,巴南区,,3.8,38.618946
B0FFKLEELQ,谊品生鲜(融汇半岛五园湾B区店),李家沱融汇大道5号附46、47、48、50号,15523215198;4008085898,106.519179,29.473348,,,439807.2467365805,3260590.830782355,060703,购物服务;综合市场;农副产品市场,重庆市,重庆市,巴南区,,4.1,38.569263
B0FFIBDNJQ,芙蓉兴盛便利超市(佳锦园店),天兴路6号附8号,15882949833,106.526874,29.505146,,,440571.88257231255,3264110.186282195,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.9,149.5574
B001786RZG,路点酒吧,直港大道48号附9号,18602338533,106.53004,29.505769,,,440879.1105459458,3264177.603386107,080304|061100,体育休闲服务;娱乐场所;酒吧|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,九龙坡区,,4.2,157.64325
B0L2YCX0WB,LULUZOU H SHOP(九龙坡D10店),西子路51号,13983457081,106.518004,29.502051,,,439710.3196590867,3263771.814588881,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.5,71.05926
B0JG5H1F8A,畅鲜果蔬,融汇大道5号5栋附11号,15922663451,106.518199,29.473362,,,439712.2383059402,3260592.889008004,060704,购物服务;综合市场;果品市场,重庆市,重庆市,巴南区,,3.7,30.508066
B0JU6HZJT8,重庆·黑珍珠,杨家坪正街4号,18996121272,106.518461,29.503055,,,439755.2103262916,3263882.8242095243,061202,购物服务;专卖店;珠宝首饰工艺品,重庆市,重庆市,九龙坡区,,[],71.69578
B001792AEJ,利霞五金建材(融汇半岛五园湾B区店),融汇大道5号融汇半岛五园湾B区,13098782361,106.518085,29.472674,,,439700.778192425,3260516.715803023,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,巴南区,,3.8,27.76701
B00170J9AM,融汇西流沱,李家沱汇北路,023-62298809,106.512749,29.476769,,,439185.86258266144,3260973.22806733,061000,购物服务;特色商业街;特色商业街,重庆市,重庆市,巴南区,,4.1,18.372965
B0LUYDDLPU,重庆沐然优选商贸有限公司,杨家坪街道天宝路118号-1-c号,17815197971,106.52865,29.506764,,,440744.9644111972,3264288.5597121427,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,[],143.26804
B0L3XC1XJQ,星之福防火门防盗门木门厂家直营,珠江花园南区东门西90米,19122928017;19332239625,106.529013,29.506877,,,440780.213558982,3264300.895606223,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.6,143.26804
B0FFFS37QA,振兴五金建材(天宝路店),直港大道28号附33号,13452159653,106.526789,29.506746,,,440564.5784671385,3264287.514688695,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.8,137.72525
B0FFJNOU29,重庆九龙坡印象汇,杨家坪西郊三村2号(动物园地铁站2号口步行280米),023-86638086,106.512284,29.500433,,,439154.9211385121,3263595.512863009,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.6,72.46021
B0FFIDSL2U,毛线沟蔬菜批发市场,祥和如意居北3门东60米(动物园地铁站2号口步行360米),023-68419414;13996669999,106.509819,29.497122,,,438914.001359002,3263229.9351805714,060703|060705,购物服务;综合市场;农副产品市场|购物服务;综合市场;蔬菜市场,重庆市,重庆市,九龙坡区,,4.4,56.346867
B0HB7R1UAG,良品铺子(重庆九龙坡印象汇店),西子路杨家坪西郊三村2号九龙坡印象汇01-29-31,4001177517,106.512298,29.499742,,,439155.8650827194,3263518.94054859,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,3.8,79.61806
B0FFH6LPF4,九龙坡蔬菜批发市场,杨渡村138号(动物园地铁站2号口步行450米),19282578946,106.509766,29.497001,,,438908.79127666313,3263216.5558245447,060703|060705,购物服务;综合市场;农副产品市场|购物服务;综合市场;蔬菜市场,重庆市,重庆市,九龙坡区,,4.2,56.346867
B0FFFWHJ3Z,美利达自行车(重庆李家沱店),马王坪正街70号附12号,15923319915,106.529964,29.466976,,,440849.2162633962,3259879.270695952,061208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,4.2,25.668482
B0G1S7AR2B,新世纪超市(重庆九龙坡印象汇店),九龙坡区杨家坪西郊三村2号印象汇2楼(动物园正对面),023-86823308,106.512229,29.500296,,,439149.50807490473,3263580.3615919244,060102|060400,购物服务;商场;普通商场|购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.3,79.61806
B0J30U99TL,XDS喜德盛自行车(李家沱专卖店),李家沱街道桥南村8幢商7号,13228658318,106.529938,29.466999,,,440846.7086060823,3259881.8323571025,061208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,4.3,25.668482
B0JGFZJ1LB,户外陶瓷解忧杂货店,李家沱融汇半岛西流沱古镇243号附7号2-5,15223423704;17338336797,106.511694,29.476282,,,439083.28635651374,3260919.8186176573,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.6,27.824118
B0FFHB7D6R,金果源(直港大道店),直港大道30号附10-11号,023-68432133,106.52699,29.507883,,,440584.7241141271,3264413.3951671897,060704,购物服务;综合市场;果品市场,重庆市,重庆市,九龙坡区,,3.5,137.72525
B0FFHMVJ30,双华便利店(珠江花园北区店),珠江医院南门旁,023-68403253;15310828883,106.52828,29.508153,,,440709.9119407419,3264442.653782442,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.8,159.1207
B00178XJRP,LAWSON罗森(珠江花园三店),珠江花园199号,[],106.528102,29.508196,,,440692.6847821462,3264447.5090608504,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.9,159.1207
B00178367Q,宝岛眼镜(杨家坪印象汇店),杨家坪西郊三村2号2层02-31号,023-68780653,106.511921,29.499884,,,439119.40712162433,3263534.87180959,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,九龙坡区,,3.7,79.61806
B0G0A7X9UN,重庆代国脚手架围挡,滩子口44号3-2-1号,13608368344,106.509967,29.497616,,,438928.64386789664,3263284.594250384,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,4.0,89.67517
B0LALUAUEY,谊品生鲜24小时折扣店,直港大道珠江花园1栋43号,13330320240,106.527422,29.508311,,,440626.8445460432,3264460.598326716,060703,购物服务;综合市场;农副产品市场,重庆市,重庆市,九龙坡区,,3.6,159.1207
B0JGRZ2HL5,蒲公英(动物园店),杨家坪西郊三村2号印象汇01层47号,15102327317,106.511942,29.500735,,,439121.9516816247,3263629.1543284366,061100|050000,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,4.3,72.46021
B0HU77Z2ZL,小米之家(九龙坡区印象汇专卖店),杨家坪街道重庆重庆市九龙坡区西郊路29号(印象汇小米之家),023-68493156,106.51204,29.500672,,,439131.41312665655,3263622.122452693,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,九龙坡区,,3.8,72.46021
B0FFGZY3FB,重庆中迪广场,杨家坪正街68号(杨家坪地铁站7号口步行100米),023-68789999,106.516585,29.505666,,,439574.92461849423,3264173.104307,060100,购物服务;商场;商场,重庆市,重庆市,九龙坡区,,4.5,106.161224
B00178XDIR,天友生活(金都店),直港大道26号附16号,15215138886,106.525359,29.508321,,,440426.8993523473,3264462.76116528,060703,购物服务;综合市场;农副产品市场,重庆市,重庆市,九龙坡区,,3.7,86.15435
B0KAX7ETAP,元祖食品(融汇半岛店),李家沱街道融汇大道277号(玫瑰公馆1号门旁),13101356019,106.513647,29.472558,,,439270.4161122937,3260506.169022017,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,4.1,19.454311
B0FFIJWI91,谊品生鲜折扣店(融汇大道店),融汇大道11号靠近融汇半岛·玫瑰公馆,15826171250;15922839167,106.513315,29.473136,,,439238.5711853687,3260570.386182808,060703,购物服务;综合市场;农副产品市场,重庆市,重庆市,巴南区,,3.6,24.429535
B0FFHCZCLA,中国电信(融汇半岛指定营业厅),融汇大道7号,18996080813,106.514275,29.472175,,,439331.0768359714,3260463.404236193,060305|070601,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国电信营业厅,重庆市,重庆市,巴南区,,4.4,19.983997
B0H04HBMY1,杨家坪动物园广夏经典逸民超市,杨家坪街道西郊路28号1栋1层11号,15808019890,106.510531,29.49924,,,438984.2874759083,3263464.242699509,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.8,135.12885
B0L0NMR633,凤梧超市(玫瑰公馆店),融汇大道11号,[],106.513318,29.473136,,,439238.8620536208,3260570.384617388,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,3.9,24.429535
B0FFHFT03C,义乌小商品超市(典雅苑店),马王坪正街25号附1号,[],106.536731,29.466341,,,441504.9920218889,3259805.4934536675,060701|060400,购物服务;综合市场;小商品市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,3.9,38.512638
B0H0D79S0X,天福茗茶(直港大道店 ),杨家坪直港大道15号2-3号,023-68428813,106.524996,29.508646,,,440391.9068989421,3264498.958164767,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.4,86.15435
B0FFG8VE4X,齐恩超市(爱窝店),李家沱融汇大道7号融汇半岛7期5栋1号楼,18580030056,106.514489,29.471455,,,439351.3970965869,3260383.5148292803,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.0,22.44097
B0JU5UFWIO,金渝超市(马王坪店),李家沱马王坪正街81号,023-66211986,106.535255,29.465868,,,441361.6034861686,3259753.826142774,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.3,33.144318
B0K17XQU8D,誉多批发部(马王坪正街店),李家沱派出所三角碑治安岗亭西侧60米,13350352889,106.533138,29.465924,,,441156.3655641835,3259761.0987678883,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,3.5,34.180645
B0H135L026,金渝超市(融汇店),李家沱街道融汇大道259号,023-62335858,106.51357,29.471681,,,439262.4277004557,3260409.035214842,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.4,20.633465
B0LDPC00ZI,优贝儿童青少年自行车(巴南店),李渡路79号附21号,18680886675,106.545552,29.469519,,,442362.0937124972,3260153.2252873383,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.8,62.439293
B0FFKHO56Q,盒马鲜生(杨家坪店),杨家坪正街68号附85号中迪广场G2层,023-68531925,106.515889,29.505924,,,439507.6181371022,3264202.053272081,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.6,80.312355
B0LKYZ34XC,泰山石膏板轻钢龙骨阻燃板批发,西郊路31号,18501444780,106.51066,29.500397,,,438997.4850578217,3263592.3743446167,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.2,126.41806
B0FFG9MYB2,嘉禾农贸市场(直港店),杨家坪直港大道26号1栋,13072318756,106.524503,29.508981,,,440344.32069318113,3264536.3299772693,060703,购物服务;综合市场;农副产品市场,重庆市,重庆市,九龙坡区,,4.0,86.15435
B0FFL5CN8Z,巴南鸿宇二手厨具市场(东邦·小悦湾店),东邦小悦湾,13883062927;17702300321,106.546817,29.469726,,,442484.8639510999,3260175.535949648,060702,购物服务;综合市场;旧货市场,重庆市,重庆市,巴南区,,4.4,66.56711
B0FFH0DT77,凤梧便利(三角碑店),马王坪正街32号,[],106.534453,29.465775,,,441283.7857479123,3259743.9255654686,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.0,34.244343
B0K2OC7KBC,瑞豹运动自行车(巴南店),东邦·小悦湾一期,18680886675,106.545599,29.469224,,,442366.4839618332,3260120.515345088,061208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,4.1,62.439293
B0JK3AF8B9,凤凰自行车(博雅商城店),巴南区李家沱马王坪正街立丹大厦二楼(凤梧超市二楼),13224043595,106.538754,29.466397,,,441701.1788261894,3259810.6840634965,061208,购物服务;专卖店;自行车专卖店,重庆市,重庆市,巴南区,,3.9,63.197723
B0G265MRYJ,金域学府万科生活汇(中航万科金域学府翰江1期店),南滨西路33号,023-63025111;023-67088666,106.556138,29.493029,,,443401.5684442047,3262752.9970439714,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,南岸区,,3.4,75.59493
B0FFGW4RKN,马王坪菜市场,立丹大厦东门西50米,023-62869241;17353158730,106.538708,29.465849,,,441696.4050850151,3259749.987413217,060705,购物服务;综合市场;蔬菜市场,重庆市,重庆市,巴南区,,4.3,63.197723
B00170I4ZF,博雅商城,马王坪正街与马王坪后街交叉口东南60米,[],106.538791,29.46619,,,441704.64803334296,3259787.729460998,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.5,63.197723
B0H0ACTUP8,捷安特自行车(南滨西路店),南滨西路35号附9号,18983280851;19908390916,106.556924,29.490936,,,443476.5987917984,3262520.705256913,060900,购物服务;体育用品店;体育用品店,重庆市,重庆市,南岸区,,4.2,191.67197
B0FFKV97AJ,视野联行眼镜全国连锁(重庆杨家坪店),杨家坪店中迪广场4栋20层2号,17318414718;18580417815,106.515804,29.505913,,,439499.3729854402,3264200.8786415,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,九龙坡区,,4.3,80.312355
B0L2A52624,凤梧超市(立丹店),博雅商城北门旁,[],106.538775,29.466275,,,441703.1452521447,3259797.1556675257,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,3.8,63.197723
B0H0MAIS56,中国移动(强胜指定专营店),仙桃街道泰宁路3号附7号,[],106.539194,29.466204,,,441743.7319034296,3259789.079051692,070603|060305,生活服务;电讯营业厅;中国移动营业厅|购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.1,56.309082
B0LUGXRVFM,杨家坪冻库,重庆市九龙坡区谢家湾街道谢家湾民主三村,023-68888388,106.525204,29.509687,,,440412.6763891968,3264614.197703759,170200|060000,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,99.59063
B0J03U6963,中国电信(中迪广场店),"杨正街68号1栋附333号,3栋大门口",18100877328,106.515825,29.506075,,,439501.5047237431,3264218.8178433427,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,九龙坡区,,3.9,80.312355
B0FFFZKREZ,爱客超市(心巢御园店),西郊路59号附1号,[],106.50755,29.497434,,,438694.2476231584,3263265.699106197,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.1,95.60379
B0JRR5QYRX,快易通(寄卖行)二手奢侈品回收营业点,快易通寄卖行马王坪正街,17119867979,106.540773,29.466287,,,441896.88289539726,3259797.4868901805,061300|070000,购物服务;特殊买卖场所;特殊买卖场所|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,3.6,66.72234
B0KA7A23TY,美的智慧家(重庆优乐装饰总部店),锦龙路西城映画2层优乐装饰,13883903369,106.508058,29.498948,,,438744.400713936,3263433.187588067,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.6,142.88695
B0I64SQRVJ,重庆李家沱大融城(暂停营业),李渡路与群乐路交叉口北200米,18523904390,106.544509,29.467246,,,442259.6774475923,3259901.8883060776,060101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.3,45.08474
B0JDMM0FAU,LAWSON罗森(九龙明珠店),西郊路33号(动物园地铁站1号口旁),18323451434,106.508979,29.500254,,,438834.4595157455,3263577.4120432683,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.0,141.59639
B0GKV94V0G,泉源堂(融汇半岛艾德公馆店),李家沱融汇大道5号融汇半岛艾德公馆,023-62971949;19908393475,106.513779,29.470275,,,439281.8540490652,3260253.1376577,061201,购物服务;专卖店;古玩字画店,重庆市,重庆市,巴南区,,3.7,26.145447
B0I0NS9FPF,龙玺超市(中建龙玺台店),杨渡村中建龙玺台5号附15号,15213408845,106.505428,29.493149,,,438485.9665487897,3262792.027431169,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,大渡口区,,4.2,41.894985
B0G3LCI2XJ,万家兴达重庆市场部,南滨西路35号附9号二楼,023-62530976;19922295553,106.557595,29.49077,,,443541.5526350963,3262501.986334503,060400|170000,购物服务;超级市场;超市|公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,3.8,167.0079
B001786WHV,巴南李家沱新华书店,李家沱马王坪正街12号东南亚商厦,13983466468;15803005300,106.540767,29.465892,,,441896.0759400002,3259753.7229720354,061205,购物服务;专卖店;书店,重庆市,重庆市,巴南区,,4.1,66.72234
B0K31YNMFJ,蒂格门窗超市(融汇半岛江上公馆A区店),汇北路4号附6号江上公馆客服旁,18381940109,106.509525,29.473975,,,438871.61091023247,3260665.3333370225,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,巴南区,,3.8,22.165045
B0L6NM41O8,好想来零食乐园(重庆九龙坡区西郊路店),杨家坪街道西郊路24巷27号附7号,4000107777,106.513113,29.50502,,,439238.01494756015,3264103.3339256253,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.3,103.09105
B0FFIOWOOU,三夫人优选超市(杨家坪西郊店),西郊路24巷25号阳光馨苑,17353154798,106.513107,29.505135,,,439237.5020617774,3264116.079432995,060200|060400,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.1,84.01596
B0IGJZM2EX,重庆都成万禾汽车服务有限公司,西郊路37号(动物园地铁站2号口步行340米),023-68784499,106.507244,29.498341,,,438665.1326525569,3263366.358866066,033100|010000|020000|060000,汽车维修;长安汽车维修;长安汽车维修|汽车服务;汽车服务相关;汽车服务相关|汽车销售;汽车销售;汽车销售|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.4,98.288155
B0FFHRWIXH,远鸿五金建材(西郊路24巷),西郊路17号四季花园(杨家坪地铁站2号口步行290米),15802397005,106.513426,29.505331,,,439268.5383097415,3264137.630287514,060603,购物服务;家居建材市场;建材五金市场,重庆市,重庆市,九龙坡区,,3.9,84.01596
B0KRVLLPX6,华为授权体验店(都和广场),李家沱林荫村18号1-1号都和广场YM-1号房屋,023-62415946,106.542285,29.465906,,,442043.2732973624,3259754.517876528,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.2,52.587914
B001788DJW,永辉超市(巴南区都和广场店),李家沱林荫村18号都和广场负一楼永辉超市内自助收银机旁,4000601933,106.541841,29.465428,,,441999.9498555131,3259701.7754022432,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.5,52.587914
B0L1NLWJEI,京东家电,融汇大道217号,17723658985;18680712636,106.514613,29.46908,,,439362.006626067,3260120.2939443905,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.8,19.172556
B0JAFMGGHO,冯氏开锁换锁疏通管道(都市桃源店),杨家坪街道西郊路19号附2号,13628217791;15823115021,106.514864,29.506468,,,439408.5941038352,3264262.863699249,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,63.559227
B0J1OACWIV,美宜佳(重庆中迪广场店),中迪广场2号门(杨家坪地铁站7号口步行80米),19112927798,106.515422,29.506912,,,439462.9420339783,3264311.7698184047,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,63.559227
B00170KWS1,京东MALL(重庆杨家坪店),西郊路3号(杨家坪地铁站2号口旁),023-67865533,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.8,83.057625
B0HAKOLIGK,中国联通智慧生活馆(巴南驰达营业厅),马王坪正街2-3号,[],106.542801,29.465794,,,442093.24241329305,3259741.851366217,070604|060305,生活服务;电讯营业厅;中国联通营业厅|购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.5,40.755634
B00170I47N,云杰五金建材伟星管,李家沱融汇半岛艾德公馆云杰五金建材4509号,15823327718,106.513858,29.469164,,,439288.8519171753,3260129.994719255,060603|070000,购物服务;家居建材市场;建材五金市场|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,3.8,20.463352
B0FFK9LLZ5,义乌超市(杨家坪店),杨家坪西郊路19号(杨家坪地铁站2号口步行100米),[],106.513746,29.506591,,,439300.3060688756,3264277.0753687653,060400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.1,66.16803
B0L6PS9VID,零食很忙(重庆九龙坡杨家坪西郊路店),西郊路19号(杨家坪地铁站2号口步行120米),4009998082,106.514516,29.506923,,,439375.1355274229,3264313.460499468,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.3,66.16803
B0H6RH8EEW,开锁刻章配钥匙,马王坪正街2号(明鑫苑电信旁),[],106.542899,29.465824,,,442102.7618083743,3259745.1267152894,060200|070000,购物服务;便民商店/便利店;便民商店/便利店|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,4.4,40.755634
B0FFJJ74ZR,正升·百老汇广场,复兴路与高进支路交叉口北80米,13650525658,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060101|061000,购物服务;商场;购物中心|购物服务;特色商业街;特色商业街,重庆市,重庆市,九龙坡区,,4.4,83.057625
B0IDRCRQ1R,蜜果便利店,杨渡村5号附8号,18883908435,106.504716,29.494507,,,438417.768779923,3262942.8746880144,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.0,47.773506
B0J3ZUXSRA,条马批发部(星河港都店),直港大道a1号,[],106.519889,29.509604,,,439897.4912223279,3264607.735685917,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7,82.73673
B0FFHX40Y2,重百(李家沱商场),李家沱林荫村18号,023-62858744;023-62858962,106.541859,29.46452,,,442001.1785214573,3259601.1579709565,060101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.6,44.602863
B0KKVBYS0F,百年商场(李家沱正街店),李家沱正街160号附4号(一城百年广场),[],106.542642,29.465122,,,442077.4434420244,3259667.471297586,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9,52.587914
B0HK9534E0,都和商场(李家沱店),李家沱326车站旁,023-62850666,106.541275,29.464822,,,441944.7235460841,3259634.911202599,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8,49.378086
B00170373E,光彩商场,李家沱正街160号,[],106.542693,29.465067,,,442082.357324542,3259661.351811367,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8,52.587914
B0FFGTHO9E,美人转农超(融汇半岛店),融汇大道207号附2一1号,023-62577223;13637917069;17782009087,106.51427,29.46855,,,439328.4338386844,3260061.747189856,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,3.8,22.078716
B0LRSM3X4T,大洋百货(重庆店),杨家坪西郊路3号(杨家坪地铁站2号口步行90米),[],106.514117,29.50727,,,439336.6697689735,3264352.117250226,060102|060101,购物服务;商场;普通商场|购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.4,66.16803
B0J17CI215,巴南衣聚汇服装批发城(百年商场店),李家沱正街160号,[],106.542573,29.465461,,,442070.94563466473,3259705.0675847107,061100,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,巴南区,,4.1,52.587914
B0KAFCHRRA,机械革命官方体验店(重庆杨家坪京东MALL),杨家坪街道京东MALL二层机械革命门店,18323137144,106.514967,29.507727,,,439419.32689783786,3264402.3113568346,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.2,83.057625
B0FFHO1VHJ,中国移动(正升·百老汇广场店),西郊路3号京东MALL重庆杨家坪店F1层,[],106.515339,29.507922,,,439455.4983353476,3264423.7243100097,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.3,83.057625
B0K3H93SE7,名酒收购中心,杨家坪街道桃花溪A座3号(附3号),18723189800,106.510915,29.504479,,,439024.6480069478,3264044.5394451106,061210,购物服务;专卖店;烟酒专卖店,重庆市,重庆市,九龙坡区,,3.8,71.20561
B00178VTM8,苏宁易购李家沱店,得胜村小区,023-88158263,106.542019,29.465003,,,442016.9675252354,3259654.5958074634,060304|060306,购物服务;家电电子卖场;苏宁|购物服务;家电电子卖场;数码电子,重庆市,重庆市,巴南区,,4.3,52.587914
B0JAXAWJUR,LAWSON罗森(杨家坪西郊路店),西郊路3号京东MALL重庆杨家坪店F1层,023-67612970;15223057575,106.514315,29.5072,,,439355.8189161109,3264344.257777876,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.1,66.16803
B0KDJ1KDB6,德国威能地暖(杨家坪京东mall店),西郊路19路5楼,17702342589;18996723603,106.51442,29.507383,,,439366.1049494322,3264364.4800390964,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.3,66.16803
B0KD6SCJ1G,源氏木语(九龙坡京东MALL店),西郊路3号京东MALL四层,19936615549,106.514171,29.507338,,,439341.9441799115,3264359.6237121583,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,66.16803
B0KAVHEMCK,重庆京东MALL授权体验店,西郊路3号重庆京东MALL一层,023-67865533,106.514969,29.507764,,,439419.5427736631,3264406.410036224,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.2,83.057625
B0J3UNXHUA,舒心超市,李家沱林荫村3号商9号,15823415158,106.540864,29.464743,,,441904.82642425015,3259626.3627501247,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.2,71.142555
B0FFIUPBVP,格意(李家沱百年广场店),李家沱正街16号一城百年广场,023-68037658,106.542875,29.465375,,,442100.1796408263,3259695.3884234075,050800|060000,餐饮服务;糕饼店;糕饼店|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,4.0,40.755634
B0K3URIMPV,摩恩(杨家坪京东MALL店),杨家坪西郊路3号京东MALL5层,15802369307,106.51494,29.507872,,,439416.796309508,3264418.391893432,060604|061100,购物服务;家居建材市场;厨卫市场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,九龙坡区,,4.0,83.057625
B0KDYMVCI2,石头小家电(京东mall九龙坡店),杨家坪京东MALL1楼(服务台对面),13883875371,106.514967,29.507727,,,439419.32689783786,3264402.3113568346,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7,83.057625
B0L1PR7QQ2,恒洁卫浴(京东MALL杨家坪店),西郊路3号京东MALL-4楼,[],106.51464,29.507649,,,439387.586568299,3264393.839051286,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.6,83.057625
