geometry,Area_m2,Radius_m,Center_X,Center_Y,Area_mu,Entity,Layer,LyrFrzn,LyrOn,Color,Linetype,Elevation,LineWt,RefName,DocUpdate
"POLYGON Z ((440733.51710000087 3258679.9784999993 21, 440725.14269999886 3258684.033 21, 440729.67870000115 3258691.249399999 21, 440706.410099999 3258703.2633999987 21, 440704.5334000008 3258699.7576999995 21, 440689.4369999999 3258706.613800001 21, 440686.5650000002 3258700.027100001 21, 440678.5803999995 3258703.9629999986 21, 440689.0463999995 3258722.797599999 21, 440710.84839999897 3258710.481899999 21, 440712.8267000003 3258714.6500999997 21, 440734.1536999999 3258704.5606999993 21, 440731.1928000005 3258699.4160999996 21, 440740.83390000055 3258694.8915999997 21, 440733.51710000087 3258679.9784999993 21))",873.22,16.67,440710.92,3258703.99,1.31,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441977.6347000012 3258741.424400001 21, 441969.13040000055 3258721.0637000003 21, 441963.68420000095 3258723.2553999997 21, 441972.18869999924 3258743.6158000017 21, 441977.6347000012 3258741.424400001 21))",129.52,6.42,441970.66,3258732.34,0.19,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441858.20670000085 3258742.036200001 21, 441852.38389999943 3258730.2789999982 21, 441845.6761999999 3258733.7147000004 21, 441851.69270000025 3258745.2468999987 21, 441858.20670000085 3258742.036200001 21))",96.65,5.55,441851.98,3258737.78,0.14,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441849.6485999989 3258745.835 21, 441838.52110000025 3258727.5197000005 21, 441824.7158000011 3258734.5100000007 21, 441831.2155000003 3258745.2578 21, 441837.72849999997 3258741.8246999993 21, 441842.4539000007 3258749.389799998 21, 441849.6485999989 3258745.835 21))",264.59,9.18,441837.25,3258738.38,0.4,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441970.1633000008 3258747.3039999995 21, 441960.7619000013 3258723.6343 21, 441935.1811999994 3258733.5726999994 21, 441939.13830000034 3258743.2583 21, 441955.86670000036 3258736.5638999986 21, 441958.73830000067 3258744.0516000004 21, 441962.24019999977 3258742.777 21, 441964.91220000054 3258749.492499999 21, 441970.1633000008 3258747.3039999995 21))",399.7,11.28,441953.77,3258735.59,0.6,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439248.5005999992 3258736.9721 21, 439241.24520000047 3258731.6670999997 21, 439210.4664000005 3258773.6234 21, 439217.7215000008 3258778.9298000005 21, 439248.5005999992 3258736.9721 21))",467.71,12.2,439229.48,3258755.3,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440589.14789999963 3258773.4418000006 21, 440584.9480000007 3258773.4202000005 21, 440584.8760476456 3258776.1896842816 21, 440584.7896 3258779.5171000008 21, 440589.1846999993 3258779.5346000004 21, 440589.14789999963 3258773.4418000006 21))",26.19,2.89,440587.02,3258776.5,0.04,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440333.9691999997 3258763.4548000004 21, 440326.87909999874 3258753.965800001 21, 440295.9558000001 3258776.5557999993 21, 440303.0467000001 3258786.155700001 21, 440333.9691999997 3258763.4548000004 21))",455.71,12.04,440314.94,3258770.05,0.68,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441642.92120000056 3258751.6384000005 21, 441633.73610000126 3258749.0338 21, 441623.1304000012 3258786.3398 21, 441632.12060000084 3258788.9471999994 21, 441642.92120000056 3258751.6384000005 21))",366.93,10.81,441633.0,3258768.93,0.55,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((442023.7213000004 3258803.7400000007 21, 442019.8164000004 3258786.2961999997 21, 442008.621000001 3258788.686399999 21, 442012.5279999995 3258806.4623000016 21, 442023.7213000004 3258803.7400000007 21))",207.12,8.12,442016.16,3258796.31,0.31,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((442002.7549 3258818.5802999986 21, 441980.70299999893 3258749.2418000004 21, 441974.76759999886 3258751.1084000007 21, 441996.82050000096 3258820.5568 21, 442002.7549 3258818.5802999986 21))",454.22,12.02,441988.77,3258784.9,0.68,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441196.02849999955 3258840.265100001 21, 441178.1328000006 3258834.9738000007 21, 441174.68690000003 3258846.343800001 21, 441181.3367999987 3258848.315199998 21, 441178.3682999996 3258857.902899999 21, 441189.6141999988 3258861.222500001 21, 441196.02849999955 3258840.265100001 21))",339.07,10.39,441185.39,3258847.28,0.51,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440851.4517999989 3258852.4381 21, 440861.8529000012 3258844.5756999995 21, 440850.0413000003 3258829.0905000004 21, 440811.64810000046 3258858.8126000003 21, 440823.4587000004 3258874.0756000006 21, 440851.4517999989 3258852.4381 21))",937.53,17.27,440836.75,3258851.6,1.41,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440580.4158000004 3258815.284999999 21, 440538.68120000075 3258810.299100001 21, 440541.5235 3258844.141300001 21, 440558.2208000012 3258875.6949999994 21, 440578.3337000009 3258874.6031 21, 440580.4158000004 3258815.284999999 21))",2149.01,26.15,440561.33,3258840.76,3.22,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441197.14930000063 3258880.5709000006 21, 441189.6270999997 3258879.6137000006 21, 441188.2311000001 3258890.9425 21, 441195.7519000005 3258891.678 21, 441197.14930000063 3258880.5709000006 21))",85.56,5.22,441192.68,3258885.7,0.13,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441731.5045999988 3258918.0264 21, 441719.39340000006 3258915.1360999993 21, 441716.82039999886 3258925.2631000006 21, 441728.93169999856 3258928.1532000015 21, 441731.5045999988 3258918.0264 21))",130.09,6.43,441724.16,3258921.64,0.2,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441717.4798999999 3258921.3739 21, 441704.68230000057 3258917.9427999994 21, 441702.10749999934 3258927.7377000013 21, 441715.099399999 3258931.054400001 21, 441717.4798999999 3258921.3739 21))",133.92,6.53,441709.82,3258924.53,0.2,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441231.870100001 3258940.5916 21, 441239.2060000007 3258878.1808 21, 441219.8652999995 3258875.9067999995 21, 441217.0745000009 3258898.7854999993 21, 441180.34500000067 3258894.424399999 21, 441178.589200001 3258910.8569 21, 441214.1461999996 3258915.019500001 21, 441213.03149999894 3258924.4591999995 21, 441217.0372000007 3258925.0439000004 21, 441215.3609999997 3258938.4832 21, 441231.870100001 3258940.5916 21))",1804.89,23.97,441216.56,3258906.6,2.71,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441802.99759999965 3258952.0250999997 21, 441800.48190000094 3258938.994699999 21, 441767.2656999993 3258945.4357999987 21, 441769.7816 3258958.465700001 21, 441802.99759999965 3258952.0250999997 21))",449.01,11.96,441785.13,3258948.73,0.67,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440252.49199999945 3258969.1428999994 21, 440248.26600000006 3258980.8651000005 21, 440260.8830000013 3258983.701700001 21, 440265.38720000006 3258969.536100001 21, 440291.22279999964 3258977.7442 21, 440292.5529000006 3258971.622500001 21, 440256.8293000001 3258959.6341999983 21, 440255.28890000057 3258963.3226999994 21, 440251.4714999997 3258961.962799999 21, 440249.5460000008 3258966.5459000007 21, 440252.49199999945 3258969.1428999994 21))",466.02,12.18,440265.58,3258971.15,0.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441696.3326000007 3259005.9469000013 21, 441694.6152999997 3258963.4337 21, 441679.2078000006 3258964.0392 21, 441679.6343999995 3258970.1251000003 21, 441682.75529999984 3258970.0696 21, 441682.7837999996 3258974.8331 21, 441679.8578999998 3258974.885099999 21, 441681.008800001 3259004.2240999993 21, 441696.3326000007 3259005.9469000013 21))",616.34,14.01,441688.06,3258984.68,0.92,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441107.85699999915 3259112.266799999 21, 441142.30059999885 3259093.2877999987 21, 441135.0021000003 3259080.9157999996 21, 441101.3475999995 3259101.3197999997 21, 441107.85699999915 3259112.266799999 21))",532.94,13.02,441121.97,3259096.75,0.8,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441178.9784999996 3259105.068 21, 441157.32559999987 3259059.524900001 21, 441142.5306000013 3259066.6928999997 21, 441164.1839999993 3259112.2348999986 21, 441178.9784999996 3259105.068 21))",828.99,16.24,441160.75,3259085.88,1.24,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440831.0500000006 3259111.7886999995 21, 440863.2188000008 3259086.518500001 21, 440877.88050000044 3259105.0467000008 21, 440903.1564999985 3259086.5706999996 21, 440888.6890000005 3259067.8159999987 21, 440920.7596000001 3259042.662200001 21, 440930.8946000005 3259055.5250000013 21, 440930.9156329224 3259055.509328837 21, 440950.62689999875 3259040.8228999996 21, 440944.2281000002 3259032.2029999993 21, 440912.9736 3259030.7478999994 21, 440908.0604999998 3259025.642999999 21, 440826.0224000007 3259087.852099999 21, 440827.07129999925 3259099.7957000015 21, 440819.311300001 3259108.3789000004 21, 440839.589300001 3259135.0978 21, 440845.71289999876 3259130.4268999984 21, 440831.0500000006 3259111.7886999995 21))",3903.67,35.25,440878.85,3259071.02,5.86,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439153.3325999995 3259113.8132 21, 439152.4359000003 3259110.836600001 21, 439159.2724999996 3259111.7212000005 21, 439161.50320000056 3259109.4685999984 21, 439165.2269999997 3259111.9554 21, 439163.48360000044 3259114.0892 21, 439172.5008999994 3259120.3659000015 21, 439178.2156000001 3259113.4021000015 21, 439160.27780000004 3259100.736300002 21, 439151.1122999992 3259101.9951000013 21, 439129.2380999986 3259131.0474999994 21, 439149.63650000107 3259147.2219999987 21, 439155.25549999933 3259140.593 21, 439143.29800000135 3259132.2583000017 21, 439143.25750000065 3259125.7223000014 21, 439153.3325999995 3259113.8132 21))",665.43,14.55,439150.76,3259120.62,1.0,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440386.8978000005 3259162.7403999995 21, 440382.2706000002 3259156.7447000006 21, 440379.8399999991 3259158.5688999994 21, 440377.575699999 3259155.625399999 21, 440359.39150000096 3259168.7518 21, 440360.6705000007 3259170.2758 21, 440366.0896999998 3259178.0275000003 21, 440370.2093043998 3259175.000947628 21, 440386.8978000005 3259162.7403999995 21))",278.59,9.42,440372.84,3259166.25,0.42,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441875.54100000055 3259180.0319 21, 441875.7121000002 3259176.040600001 21, 441873.56739999907 3259176.076099999 21, 441873.9307999993 3259171.6384 21, 441861.4299000001 3259168.1899999995 21, 441861.2514999993 3259170.9628 21, 441854.2292000003 3259170.6366999997 21, 441852.0431000006 3259180.0905 21, 441872.32969999907 3259181.082199999 21, 441875.54100000055 3259180.0319 21))",222.25,8.41,441863.98,3259175.57,0.33,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439414.2543999989 3259196.1685 21, 439371.83689999994 3259140.6466000015 21, 439358.3314999994 3259150.8578000003 21, 439400.84600000037 3259206.3812 21, 439414.2543999989 3259196.1685 21))",1180.82,19.39,439386.3,3259173.49,1.77,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441864.76620000065 3259204.363 21, 441865.13639999914 3259201.033199999 21, 441871.28300000005 3259201.7066 21, 441871.45150000066 3259197.2721999986 21, 441874.1825999996 3259197.448500001 21, 441874.9221999999 3259190.6780999987 21, 441829.26700000046 3259186.898600002 21, 441828.8219000008 3259193.9966999996 21, 441829.9181999995 3259197.9667000016 21, 441836.3565 3259198.4122999995 21, 441836.08989999985 3259202.7376000015 21, 441843.40689999925 3259203.3902000007 21, 441843.9647000007 3259198.838500001 21, 441858.9869999995 3259199.9169000005 21, 441858.62019999896 3259203.8005999993 21, 441864.76620000065 3259204.363 21))",535.74,13.06,441851.08,3259194.82,0.8,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441882.2633999988 3259228.114600001 21, 441882.4412000003 3259225.231100001 21, 441885.4653000006 3259225.5134999994 21, 441886.0901000006 3259215.8644000003 21, 441867.45949999883 3259214.511 21, 441867.63719999936 3259211.6274999995 21, 441835.7396000004 3259209.3909000005 21, 441835.1074999993 3259217.8216999983 21, 441845.95430000057 3259221.7388000013 21, 441846.12680000067 3259217.969 21, 441856.17410000006 3259218.6873999997 21, 441856.00820000074 3259223.5648999987 21, 441861.3731000003 3259223.918600001 21, 441861.7352000009 3259219.2594000017 21, 441867.88059999887 3259219.7111 21, 441867.4388000007 3259227.363 21, 441882.2633999988 3259228.114600001 21))",524.32,12.92,441861.88,3259217.86,0.79,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440373.05090000085 3259246.3508 21, 440365.9641000014 3259237.4156999993 21, 440357.89579999924 3259243.6802999987 21, 440367.344600001 3259255.5568 21, 440378.6206999989 3259246.7867 21, 440376.3563999989 3259243.8433000003 21, 440373.05090000085 3259246.3508 21))",170.21,7.36,440367.48,3259246.49,0.26,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441908.3433000001 3259252.503200001 21, 441905.3797000007 3259246.015 21, 441910.92169999925 3259243.4869999993 21, 441902.42809999996 3259225.234700001 21, 441896.78850000014 3259227.764499999 21, 441894.1198999996 3259221.714999999 21, 441885.9527000011 3259225.5055000004 21, 441893.5956999995 3259248.2025 21, 441896.2213000012 3259247.0513999993 21, 441900.2739000004 3259256.2913000006 21, 441908.3433000001 3259252.503200001 21))",456.96,12.06,441898.61,3259238.15,0.69,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441875.8175000009 3259258.9102000007 21, 441870.7095999998 3259252.5689 21, 441875.5610000007 3259248.610899999 21, 441863.1876000009 3259233.859599999 21, 441857.6562999993 3259238.2725000014 21, 441853.04090000025 3259232.8100999994 21, 441846.6372999986 3259238.124399998 21, 441853.5124000011 3259246.4294000003 21, 441851.0863000001 3259248.3534 21, 441859.82750000036 3259258.9542000005 21, 441862.8352999994 3259256.4667000007 21, 441869.22070000094 3259264.4481999995 21, 441875.8175000009 3259258.9102000007 21))",471.04,12.24,441862.31,3259247.54,0.71,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441133.8691000007 3259265.0767999995 21, 441120.07169999974 3259275.7709999997 21, 441122.0385999994 3259278.1684999997 21, 441133.2086999996 3259268.8570999997 21, 441133.8691000007 3259265.0767999995 21))",45.1,3.79,441127.08,3259272.08,0.07,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((438807.36250000045 3259283.150699999 21, 438793.0785000003 3259244.7934000012 21, 438779.2833000012 3259253.402499999 21, 438782.35749999934 3259261.5588999996 21, 438776.3286999996 3259264.4110000003 21, 438786.8483999999 3259293.515599999 21, 438807.36250000045 3259283.150699999 21))",848.64,16.44,438791.14,3259270.28,1.27,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441880.34709999984 3259282.6551 21, 441896.36299999885 3259270.7583000003 21, 441893.0213000004 3259266.2706999993 21, 441899.62260000047 3259261.5091000004 21, 441894.9034999998 3259254.9392 21, 441888.1085999997 3259259.9257999985 21, 441886.83190000046 3259258.3957999996 21, 441884.01600000024 3259260.325600001 21, 441882.246 3259257.8066999996 21, 441870.98480000056 3259265.9701000005 21, 441873.2455999994 3259269.0347000016 21, 441865.9661999987 3259274.5842999998 21, 441871.76390000066 3259282.132600001 21, 441877.2009000003 3259278.2755999994 21, 441880.34709999984 3259282.6551 21))",485.55,12.43,441882.94,3259269.22,0.73,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441068.3612000005 3259280.8129999996 21, 441053.00989999983 3259260.7412 21, 441021.32900000055 3259284.990700001 21, 441036.77929999866 3259305.169899999 21, 441068.3612000005 3259280.8129999996 21))",1010.89,17.94,441044.85,3259282.94,1.52,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440762.85110000055 3259346.7766 21, 440712.4822000005 3259286.0170000005 21, 440698.6845999998 3259297.4990000003 21, 440749.05400000035 3259358.257899999 21, 440762.85110000055 3259346.7766 21))",1416.64,21.24,440730.77,3259322.14,2.12,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439158.0423000005 3259400.5742000015 21, 439157.9123999996 3259395.3691999996 21, 439150.20389999973 3259395.4959 21, 439150.23630000034 3259400.702600001 21, 439158.0423000005 3259400.5742000015 21))",40.39,3.59,439154.1,3259398.04,0.06,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439821.11299999943 3259432.4924 21, 439801.0330000008 3259422.5881999987 21, 439796.01709999895 3259432.659199999 21, 439816.0970999998 3259442.5638999986 21, 439821.11299999943 3259432.4924 21))",251.91,8.95,439808.57,3259432.58,0.38,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439289.72839999985 3259452.5275999997 21, 439289.61080000066 3259433.5842000004 21, 439229.4914000003 3259433.9483999996 21, 439229.60780000093 3259452.6703999992 21, 439289.72839999985 3259452.5275999997 21))",1132.25,18.98,439259.67,3259443.18,1.7,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439795.44959999924 3259451.5054000006 21, 439767.43650000065 3259437.767200001 21, 439762.2281999995 3259448.284600001 21, 439790.2425999999 3259462.2447999995 21, 439795.44959999924 3259451.5054000006 21))",369.86,10.85,439778.88,3259449.97,0.55,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440366.06580000103 3259461.7721999986 21, 440348.73350000114 3259438.4290000005 21, 440367.9826000005 3259423.8398000007 21, 440364.4357999994 3259418.8183999998 21, 440305.6353000002 3259466.0413 21, 440309.28240000043 3259471.5040000007 21, 440328.8217000001 3259456.4662999986 21, 440335.81220000004 3259465.6252999995 21, 440332.3136000002 3259468.4691000003 21, 440334.9732999994 3259472.1798999994 21, 440338.56959999923 3259469.3340000003 21, 440345.46309999935 3259478.605699999 21, 440366.06580000103 3259461.7721999986 21))",1251.12,19.96,440342.76,3259454.04,1.88,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((438624.53849999874 3259472.5623000013 21, 438624.5892000004 3259480.6492999992 21, 438651.39980000065 3259480.4259 21, 438651.4186 3259483.4168999996 21, 438644.7890999988 3259483.500199999 21, 438644.8362999991 3259491.0332000004 21, 438667.06570000097 3259490.8635000014 21, 438667.0198999989 3259483.5519999983 21, 438660.0001999989 3259483.6411 21, 438659.97320000065 3259479.3205999993 21, 438666.5038999999 3259479.0162000004 21, 438666.2722000006 3259473.1472999984 21, 438641.5072999997 3259473.2378000007 21, 438641.48580000026 3259469.8036 21, 438648.50600000075 3259469.8265 21, 438648.45459999883 3259461.628699999 21, 438625.15429999854 3259461.919 21, 438625.2055999995 3259470.1168000014 21, 438632.22630000045 3259470.2512999987 21, 438632.24009999924 3259472.4668999994 21, 438624.53849999874 3259472.5623000013 21))",715.5,15.09,438645.2,3259476.22,1.07,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441724.99969999935 3259476.7484000013 21, 441723.21230000025 3259455.175400001 21, 441716.1903538598 3259458.0208026795 21, 441715.4064415777 3259458.338456229 21, 441714.0667999995 3259458.881300001 21, 441715.5377000003 3259476.4712999994 21, 441724.99969999935 3259476.7484000013 21))",184.97,7.67,441719.61,3259466.79,0.28,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439226.95880000095 3259481.8534999993 21, 439227.00980000116 3259490.0512000015 21, 439233.3528000009 3259489.9439 21, 439233.3018999995 3259481.746 21, 439226.95880000095 3259481.8534999993 21))",52.0,4.07,439230.16,3259485.9,0.08,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441725.82689999975 3259484.6001000004 21, 441719.8815999996 3259485.2584000006 21, 441719.6666000011 3259481.9384000013 21, 441716.15800000017 3259482.3323999997 21, 441708.94349999935 3259482.791599999 21, 441709.6846000012 3259492.5281999996 21, 441726.35300000093 3259491.0168000003 21, 441725.82689999975 3259484.6001000004 21))",141.74,6.72,441716.93,3259487.47,0.21,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441714.30279999913 3259530.7809000006 21, 441713.31219999964 3259511.9638 21, 441699.8570000002 3259512.6441 21, 441700.65190000104 3259531.353900001 21, 441714.30279999913 3259530.7809000006 21))",254.86,9.01,441707.04,3259521.71,0.38,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440457.25700000045 3259536.8408000013 21, 440453.4676999999 3259524.068999999 21, 440389.22210000094 3259543.1588000003 21, 440393.0122000006 3259556.0414999994 21, 440457.25700000045 3259536.8408000013 21))",896.64,16.89,440423.2,3259540.04,1.34,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441738.64699999953 3259557.0555000016 21, 441736.17509999865 3259518.8753999993 21, 441714.6304000006 3259520.360799999 21, 441718.6613999994 3259558.2915000003 21, 441738.64699999953 3259557.0555000016 21))",794.65,15.9,441727.01,3259538.41,1.19,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440468.4239999989 3259574.273900001 21, 440465.1331999997 3259563.1536000003 21, 440404.59269999934 3259581.1680000005 21, 440407.98120000074 3259592.2864 21, 440468.4239999989 3259574.273900001 21))",732.79,15.27,440436.52,3259577.72,1.1,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439139.4294999993 3259592.992100001 21, 439139.88730000023 3259603.842199999 21, 439167.3997000002 3259602.836500001 21, 439167.04090000107 3259592.2063999996 21, 439139.4294999993 3259592.992100001 21))",296.38,9.71,439153.39,3259597.97,0.44,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((439134.1305000007 3259603.9361000014 21, 439133.8693000007 3259593.3044 21, 439107.23419999913 3259593.957399999 21, 439107.5937999995 3259604.6983999996 21, 439134.1305000007 3259603.9361000014 21))",284.33,9.51,439120.68,3259598.97,0.43,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441844.63699999964 3259604.543800001 21, 441843.3605000002 3259570.4415000007 21, 441830.59839999874 3259572.3181999987 21, 441831.9645000003 3259605.0892999987 21, 441844.63699999964 3259604.543800001 21))",426.82,11.66,441837.68,3259588.06,0.64,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440548.4279041439 3259609.137110351 21, 440540.082200001 3259585.8259 21, 440557.72030000004 3259579.468399999 21, 440553.6492 3259568.4754 21, 440550.3364999996 3259569.7644999996 21, 440547.6580999999 3259562.9521 21, 440550.3863000013 3259561.897 21, 440549.39350000006 3259559.259 21, 440546.76369999896 3259560.422900001 21, 440543.4946999999 3259552.8473999994 21, 440530.43379999977 3259557.1135 21, 440519.64619999984 3259581.8280999986 21, 440532.82750000025 3259613.3462000005 21, 440534.7758000003 3259612.5292999996 21, 440533.48350000003 3259608.7897999985 21, 440544.68949999986 3259604.6739000017 21, 440546.6743000011 3259609.8390999986 21, 440548.4279041439 3259609.137110351 21))",1200.74,19.55,440536.91,3259580.38,1.8,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441797.6997000008 3259614.8664 21, 441795.1984000001 3259604.2731999992 21, 441797.4409999988 3259604.2349 21, 441797.3195999999 3259600.2485000007 21, 441787.65939999965 3259599.1950999997 21, 441787.9937000008 3259606.1691999994 21, 441784.4847999991 3259606.450999999 21, 441783.10049999965 3259603.2618000004 21, 441778.71409999987 3259603.5587000004 21, 441779.27849999996 3259616.4008000004 21, 441783.67081793374 3259616.0876607546 21, 441785.4194 3259615.9629999995 21, 441785.3020000006 3259612.641300001 21, 441788.4200999999 3259612.2554000006 21, 441788.7505000002 3259618.5649 21, 441794.4036999991 3259618.1357 21, 441794.19079999917 3259615.1479999996 21, 441797.6997000008 3259614.8664 21))",245.18,8.83,441788.66,3259608.99,0.37,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441813.319100001 3259617.8134 21, 441808.1828999999 3259574.248999999 21, 441799.02500000095 3259575.6237000013 21, 441797.9697000013 3259578.5223 21, 441802.18749999953 3259598.9466999997 21, 441800.4336999996 3259599.1982000014 21, 441801.8921999999 3259614.794899999 21, 441803.86879999994 3259619.1927999994 21, 441813.319100001 3259617.8134 21))",446.88,11.93,441805.72,3259597.08,0.67,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441850.0760000013 3259617.304400001 21, 441830.2804999999 3259616.9724000003 21, 441830.53710000106 3259627.2717 21, 441846.8248000005 3259627.994799999 21, 441846.80829999945 3259625.2254000013 21, 441850.3180000002 3259625.1665000007 21, 441850.0760000013 3259617.304400001 21))",199.35,7.97,441839.99,3259622.22,0.3,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441741.9148 3259630.453400002 21, 441735.1988999995 3259567.529999999 21, 441724.37980000116 3259568.6055999994 21, 441731.19489999895 3259631.7482999987 21, 441741.9148 3259630.453400002 21))",686.85,14.79,441733.16,3259599.55,1.03,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((441865.550500001 3259628.9006999983 21, 441865.41320000024 3259622.2554999995 21, 441858.6015000006 3259624.4740999984 21, 441858.58899999916 3259622.3692 21, 441851.56950000115 3259622.4865999995 21, 441854.7873000003 3259638.8299000002 21, 441864.73129999975 3259638.664000001 21, 441862.2371000004 3259629.177400001 21, 441865.550500001 3259628.9006999983 21))",175.17,7.47,441858.67,3259630.2,0.26,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
"POLYGON Z ((440573.481783336 3259664.9031157065 21, 440599.7775000006 3259653.9157999996 21, 440598.18950000114 3259649.7392999986 21, 440600.0407000005 3259649.0352000007 21, 440597.2646999995 3259642.2248999993 21, 440553.8175999996 3259660.2097 21, 440556.9882000006 3259667.6764999996 21, 440564.78180000023 3259664.5194999995 21, 440565.97530000063 3259668.039599999 21, 440573.481783336 3259664.9031157065 21))",515.38,12.81,440578.36,3259656.12,0.77,LWPolyline,重庆市,0,1,215,Continuous,21.0,25,,2019-12-31
